term,tfidf_sum,tfidf_avg_per_doc,doc_freq,idf,max_doc_tfidf
residence,182.81393622320218,0.17993497659763993,31,4.458876493248834,17.835505972995335
initiated,182.81393622320215,0.1799349765976399,31,4.458876493248834,17.835505972995335
replacement,182.81393622320212,0.17993497659763988,31,4.458876493248834,22.29438246624417
parents,182.5796768231223,0.17970440632197077,14,5.216562194946349,62.5987463393562
figure,182.3685645322991,0.17949661863415267,19,4.928880122494569,49.288801224945686
possibility,182.2926626424835,0.17942191204968846,28,4.557316566062086,31.901215962434605
comes,182.29266264248346,0.17942191204968844,28,4.557316566062086,22.78658283031043
pursuing,182.29266264248344,0.1794219120496884,28,4.557316566062086,27.343899396372517
private-sector,182.22854331195882,0.1793588024724004,12,5.359663038587023,48.236967347283205
begin,182.1365165031889,0.17926822490471347,39,4.235732941934623,12.70719882580387
measured,181.99411846305605,0.17912806935340161,25,4.666515858027077,18.66606343210831
card,181.99411846305603,0.1791280693534016,25,4.666515858027077,23.332579290135385
abide,181.9864908445376,0.17912056185485983,22,4.78911818011941,23.94559090059705
focuses,181.98649084453757,0.1791205618548598,22,4.78911818011941,33.52382726083587
multidisciplinary,181.98649084453757,0.1791205618548598,22,4.78911818011941,28.734709080716463
adjustment,181.98649084453754,0.17912056185485978,22,4.78911818011941,19.15647272047764
pace,181.55229821786543,0.17869320690734786,32,4.428104834582079,17.712419338328317
remaining,181.55229821786537,0.1786932069073478,32,4.428104834582079,17.712419338328317
english,181.5522982178653,0.17869320690734775,32,4.428104834582079,13.284314503746238
giving,181.5522982178653,0.17869320690734775,32,4.428104834582079,13.284314503746238
psychological,181.5522982178653,0.17869320690734775,32,4.428104834582079,8.856209669164159
printed,181.23266297348624,0.1783786052888644,17,5.034240638152395,45.30816574337156
recycling,181.20029648543044,0.17834674850928192,7,5.845170854368724,93.52273366989958
investigator,181.2002964854304,0.1783467485092819,7,5.845170854368724,122.7485879417432
supersede,181.17516830298203,0.17832201604624215,36,4.313694483404335,12.941083450213005
delivered,180.93660057545623,0.17808720529080338,29,4.523415014386405,13.570245043159215
adapting,180.93660057545623,0.17808720529080338,29,4.523415014386405,27.14049008631843
instead,180.9366005754562,0.17808720529080335,29,4.523415014386405,18.09366005754562
excluding,180.9366005754562,0.17808720529080335,29,4.523415014386405,22.617075071932025
means--,180.93660057545614,0.1780872052908033,29,4.523415014386405,18.09366005754562
subsidy,180.78663038721535,0.17793959683781038,1,7.2314652154886145,180.78663038721535
kept,180.56332845803004,0.17771981147443902,20,4.8800899583251365,73.20134937487705
interview,180.56332845803,0.177719811474439,20,4.8800899583251365,24.400449791625682
notices,180.52224567172507,0.17767937566114672,26,4.628775530044231,27.772653180265387
covering,180.52224567172507,0.17767937566114672,26,4.628775530044231,27.772653180265387
foundations,180.52224567172507,0.17767937566114672,26,4.628775530044231,23.143877650221153
increases,180.32832672872826,0.1774885105597719,33,4.398251871432398,17.593007485729593
incurred,180.32832672872826,0.1774885105597719,33,4.398251871432398,8.796503742864797
ratio,180.32082858330722,0.1774811304953811,15,5.152023673808778,66.97630775951411
start-ups,179.90487369774448,0.17707172608045715,9,5.622027303054514,106.81851875803576
ports,179.90487369774445,0.17707172608045713,9,5.622027303054514,56.220273030545144
smes,179.90487369774445,0.17707172608045713,9,5.622027303054514,118.0625733641448
landscape,179.6250076625366,0.17679626738438642,30,4.490625191563414,17.962500766253655
exercised,179.62500766253658,0.1767962673843864,30,4.490625191563414,17.962500766253655
nonconsensual,179.51028962659848,0.1766833559316914,11,5.43970574626056,38.07794022382392
credential,179.28624300775633,0.17646283760605938,18,4.98017341688212,44.821560751939074
disparities,179.28624300775633,0.17646283760605938,18,4.98017341688212,29.881040501292716
victims,179.2862430077563,0.17646283760605935,18,4.98017341688212,39.84138733505696
holds,179.10390754906092,0.17628337357191035,27,4.592407885873357,32.146855201113496
assign,179.10390754906086,0.1762833735719103,27,4.592407885873357,13.77722365762007
behaviors,179.10390754906086,0.1762833735719103,27,4.592407885873357,13.77722365762007
placement,179.10390754906084,0.17628337357191026,27,4.592407885873357,13.77722365762007
discussed,179.10390754906075,0.17628337357191018,27,4.592407885873357,36.73926308698685
raw,178.8420878795391,0.17602567704679045,21,4.833569942690244,14.500709828070732
readable,178.81798970485363,0.17600195837091892,24,4.70573657118036,14.11720971354108
followed,178.35505972995335,0.17554631863184386,31,4.458876493248834,17.835505972995335
timelines,178.35505972995333,0.17554631863184383,31,4.458876493248834,13.376629479746502
minimizing,178.35505972995333,0.17554631863184383,31,4.458876493248834,13.376629479746502
conservation,178.19896681973202,0.175392683877689,16,5.091399051992344,40.73119241593875
professions,178.19896681973202,0.175392683877689,16,5.091399051992344,40.73119241593875
acceleration,178.19896681973202,0.175392683877689,16,5.091399051992344,30.548394311954063
species,178.198966819732,0.17539268387768897,16,5.091399051992344,30.548394311954063
pathway,178.198966819732,0.17539268387768897,16,5.091399051992344,61.096788623908125
enforcing,177.98483176129045,0.1751819210248922,35,4.34109345759245,13.02328037277735
custom,177.85273487779463,0.1750519044072782,5,6.1328529268205045,98.12564682912807
constitutional,177.7353460764214,0.17493636424844625,28,4.557316566062086,13.671949698186259
insured,177.54902238008256,0.17475297478354582,8,5.727387818712341,108.82036855553447
remuneration,177.54902238008256,0.17475297478354582,8,5.727387818712341,63.001266005835745
aldermen,177.4760027918917,0.1746811051101296,2,6.82600010738045,163.82400257713078
declaratory,177.43968440980453,0.17464535867106745,19,4.928880122494569,73.93320183741852
remediation,177.4396844098045,0.17464535867106742,19,4.928880122494569,34.50216085746198
interacts,177.4396844098045,0.17464535867106742,19,4.928880122494569,34.50216085746198
willfully,177.3631146281759,0.17456999471277157,14,5.216562194946349,31.2993731696781
packaging,177.3631146281759,0.17456999471277157,14,5.216562194946349,26.082810974731746
sophisticated,177.32760260502903,0.1745350419340837,25,4.666515858027077,27.999095148162464
releasing,177.327602605029,0.17453504193408367,25,4.666515858027077,23.332579290135385
employs,177.32760260502897,0.17453504193408365,25,4.666515858027077,23.332579290135385
challenging,177.19737266441814,0.17440686285867926,22,4.78911818011941,33.52382726083587
representations,177.19737266441814,0.17440686285867926,22,4.78911818011941,23.94559090059705
divestment,176.8688802733718,0.17408354357615333,12,5.359663038587023,26.798315192935114
noncompliance,176.86888027337176,0.1740835435761533,12,5.359663038587023,85.75460861739236
pennsylvania,176.86888027337176,0.1740835435761533,12,5.359663038587023,64.31595646304427
roads,176.85494794400608,0.1740698306535493,10,5.526717123250189,71.84732260225246
shipbuilding,176.82488554120488,0.17404024167441426,4,6.315174483614459,69.46691931975906
corpora,176.53458694307406,0.17375451470775005,3,6.538318034928669,163.45795087321673
failed,176.4131855610698,0.17363502515853327,29,4.523415014386405,18.09366005754562
physically,176.4131855610698,0.17363502515853327,29,4.523415014386405,13.570245043159215
thereto,176.41318556106975,0.1736350251585332,29,4.523415014386405,27.14049008631843
cards,176.19842233533387,0.17342364403084043,17,5.034240638152395,30.205443828914373
post-deployment,175.89347014168087,0.17312349423393786,26,4.628775530044231,27.772653180265387
traceability,175.89347014168084,0.17312349423393783,26,4.628775530044231,23.143877650221153
intervene,175.68323849970488,0.1729165733264812,20,4.8800899583251365,24.400449791625682
stringent,175.68323849970486,0.17291657332648117,20,4.8800899583251365,24.400449791625682
off,175.68323849970483,0.17291657332648114,20,4.8800899583251365,34.160629708275955
precise,175.62266693092266,0.1728569556406719,23,4.746558565700614,18.986234262802455
excessive,175.1688049094985,0.172410241052656,15,5.152023673808778,66.97630775951411
monthly,175.13438247097315,0.17237636069977672,30,4.490625191563414,17.962500766253655
preclude,174.77057338236588,0.1720182808881554,34,4.369264334559146,13.107793003677438
gathering,174.77057338236588,0.1720182808881554,34,4.369264334559146,13.107793003677438
prioritizing,174.51149966318752,0.17176328707006647,27,4.592407885873357,13.77722365762007
injunction,174.5114996631875,0.17176328707006644,27,4.592407885873357,18.369631543493426
sustaining,174.51149966318746,0.1717632870700664,27,4.592407885873357,13.77722365762007
relying,174.5114996631874,0.17176328707006636,27,4.592407885873357,27.55444731524014
end-to-end,174.42331719229898,0.17167649329950688,13,5.285555066433301,31.71333039859981
low-income,174.42331719229895,0.17167649329950685,13,5.285555066433301,36.998885465033105
discharge,174.42331719229895,0.17167649329950685,13,5.285555066433301,42.28444053146641
suspicious,174.4233171922989,0.1716764932995068,13,5.285555066433301,58.14110573076631
furnished,174.3060695908742,0.17156109211700216,18,4.98017341688212,19.92069366752848
postsecondary,174.3060695908742,0.17156109211700216,18,4.98017341688212,29.881040501292716
biosecurity,174.3060695908742,0.17156109211700216,18,4.98017341688212,24.9008670844106
older,174.30606959087416,0.17156109211700213,18,4.98017341688212,24.9008670844106
simulated,174.30606959087416,0.17156109211700213,18,4.98017341688212,44.821560751939074
gaming,174.28284639468993,0.17153823464044285,9,5.622027303054514,61.84230033359965
counter-unmanned,174.28284639468993,0.17153823464044285,9,5.622027303054514,50.59824572749063
pii,174.2828463946899,0.17153823464044282,9,5.622027303054514,67.46432763665416
workshops,174.11225313367322,0.17137032788747364,24,4.70573657118036,37.64589256944288
copyrights,174.07058388033786,0.17132931484285222,11,5.43970574626056,65.27646895512672
deter,174.00851793684882,0.17126822631579608,21,4.833569942690244,33.834989598831704
get,174.00851793684882,0.17126822631579608,21,4.833569942690244,29.001419656141465
regime,174.00851793684882,0.17126822631579608,21,4.833569942690244,62.83640925497317
gather,173.89618323670453,0.17115766066604776,31,4.458876493248834,17.835505972995335
canadians,173.55516517172674,0.17082201296429797,1,7.2314652154886145,173.55516517172674
angeles,173.55516517172674,0.17082201296429797,1,7.2314652154886145,173.55516517172674
sag,173.55516517172674,0.17082201296429797,1,7.2314652154886145,173.55516517172674
vbid,173.55516517172674,0.17082201296429797,1,7.2314652154886145,173.55516517172674
otc,173.55516517172674,0.17082201296429797,1,7.2314652154886145,173.55516517172674
fulfilling,173.1780295103593,0.17045081644720403,28,4.557316566062086,13.671949698186259
carefully,173.17802951035927,0.170450816447204,28,4.557316566062086,18.229266264248345
tribes,173.10756776773965,0.17038146433832643,16,5.091399051992344,30.548394311954063
contributed,173.10756776773965,0.17038146433832643,16,5.091399051992344,61.096788623908125
bringing,172.6960885487012,0.16997646510698936,32,4.428104834582079,13.284314503746238
accommodate,172.66108674700195,0.1699420145147657,25,4.666515858027077,18.66606343210831
recognizes,172.66108674700192,0.16994201451476568,25,4.666515858027077,18.66606343210831
varying,172.66108674700192,0.16994201451476568,25,4.666515858027077,18.66606343210831
recognizing,172.66108674700192,0.16994201451476568,25,4.666515858027077,32.66561100618954
exists,172.54777933617336,0.1698304914726116,36,4.313694483404335,8.62738896680867
conference,172.51080428730995,0.16979409870798223,19,4.928880122494569,64.0754415924294
suitability,172.4082544842988,0.1696931638624988,22,4.78911818011941,19.15647272047764
ninety,172.14655243322957,0.1694355831035724,14,5.216562194946349,31.2993731696781
thereunder,172.14655243322954,0.16943558310357237,14,5.216562194946349,26.082810974731746
post-award,171.82163456137025,0.16911578204859276,8,5.727387818712341,57.27387818712341
commenters,171.71988195097413,0.16901563184150997,5,6.1328529268205045,85.85994097548706
counterfeit,171.71988195097413,0.16901563184150997,5,6.1328529268205045,128.7899114632306
efficiencies,171.53182298586344,0.16883053443490495,33,4.398251871432398,13.194755614297195
collectively,171.5318229858634,0.16883053443490492,33,4.398251871432398,13.194755614297195
derivatives,171.50921723478478,0.16880828467990627,12,5.359663038587023,107.19326077174046
creator,171.50921723478478,0.16880828467990627,12,5.359663038587023,53.59663038587023
lands,171.3282308207559,0.16863014844562588,10,5.526717123250189,55.267171232501894
opaque,171.32823082075586,0.16863014844562585,10,5.526717123250189,44.213736986001514
fentanyl,171.32823082075586,0.16863014844562585,10,5.526717123250189,60.79388835575208
expressly,171.26469461163666,0.168567612806729,26,4.628775530044231,13.886326590132693
label,171.2646946116366,0.16856761280672894,26,4.628775530044231,13.886326590132693
anyone,171.2646946116366,0.16856761280672894,26,4.628775530044231,23.143877650221153
